time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-26T15:53:03.910Z,37.8473333,-121.9788333,8.17,1.35,md,26,83,0.01622,0.06,nc,nc72572521,2017-02-08T22:58:47.436Z,"2km NW of Diablo, California",earthquake,0.19,0.32,0.231,17,reviewed,nc,nc
2015-11-16T04:13:32.890Z,37.826,-121.969,9.6,1.12,md,18,64,0.03784,0.1,nc,nc72556116,2017-02-08T17:39:09.054Z,"1km SW of Diablo, California",earthquake,0.32,0.52,0.053,12,reviewed,nc,nc
2015-10-27T09:31:11.550Z,37.8168333,-121.9858333,6.83,1.08,md,11,83,0.04234,0.14,nc,nc72544640,2017-02-08T15:23:17.854Z,"1km ESE of Danville, California",earthquake,0.46,1.38,0.187,11,reviewed,nc,nc
2015-10-20T17:12:07.210Z,37.8136667,-121.9225,7.66,0.82,md,10,99,0.07117,0.04,nc,nc72541380,2017-02-08T14:34:31.248Z,"1km WSW of Blackhawk, California",earthquake,0.35,0.47,0.079,8,reviewed,nc,nc
2015-09-01T12:00:18.330Z,37.8333333,-121.967,6.116,1.26,md,16,60,0.03243,0.07,nc,nc72516966,2017-02-08T09:54:08.279Z,"0km WSW of Diablo, California",earthquake,0.26,0.47,0.209,12,reviewed,nc,nc
2015-08-29T16:58:33.550Z,37.838,-121.9713333,6.078,0.5,md,7,116,0.02703,0.06,nc,nc72515451,2017-02-08T09:31:39.328Z,"1km WNW of Diablo, California",earthquake,0.59,0.84,0.2,6,reviewed,nc,nc
2015-08-29T16:51:26.700Z,37.8345,-121.9698333,5.726,1.09,md,14,66,0.03063,0.05,nc,nc72515446,2017-02-08T09:31:34.440Z,"1km W of Diablo, California",earthquake,0.24,0.62,0.07,9,reviewed,nc,nc
2015-08-17T21:54:20.030Z,37.8478333,-122.0023333,11.568,1.38,md,19,50,0.08559,0.08,nc,nc72507611,2017-02-08T08:09:47.398Z,"2km N of Danville, California",earthquake,0.3,0.59,0.197,15,reviewed,nc,nc
2015-08-08T06:27:32.150Z,37.8151667,-121.9588333,13.66,1.19,md,19,64,0.05135,0.08,nc,nc72502821,2017-02-08T07:05:22.297Z,"2km S of Diablo, California",earthquake,0.28,0.55,0.227,16,reviewed,nc,nc
2015-04-19T17:48:52.650Z,37.8473333,-121.9806667,8.994,1.9,md,71,64,0.03604,0.07,nc,nc72431075,2017-02-07T15:23:14.550Z,"2km NW of Diablo, California",earthquake,0.11,0.19,0.207,55,reviewed,nc,nc
2015-01-18T22:18:02.020Z,37.8675,-121.9661667,6.558,0.93,md,14,100,0.02252,0.05,nc,nc72382901,2017-02-07T02:06:01.366Z,"3km N of Diablo, California",earthquake,0.3,0.53,0.113,11,reviewed,nc,nc
2014-09-03T21:23:00.990Z,37.8463333,-122.0028333,8.034,1.31,md,26,47,0.01532,0.05,nc,nc72290871,2017-02-04T13:25:37.320Z,"2km N of Danville, California",earthquake,0.2,0.37,0.18,22,reviewed,nc,nc
2014-08-04T01:18:37.690Z,37.8403333,-121.9588333,5.728,0.88,md,11,86,0.03243,0.05,nc,nc72271426,2017-02-04T08:50:20.076Z,"0km N of Diablo, California",earthquake,0.23,0.46,0.214,9,reviewed,nc,nc
2014-08-04T01:11:50.610Z,37.8345,-121.9565,7.058,1.69,md,30,62,0.03784,0.05,nc,nc72271416,2017-02-04T08:50:13.590Z,"0km ESE of Diablo, California",earthquake,0.17,0.33,0.226,30,reviewed,nc,nc
2014-07-02T11:39:15.890Z,37.8096667,-121.9773333,9.01,1.84,md,60,58,0.05045,0.09,nc,nc72247801,2017-02-04T03:09:20.440Z,"2km ESE of Danville, California",earthquake,0.13,0.25,0.152,56,reviewed,nc,nc
2014-06-26T09:30:03.850Z,37.8268333,-121.9766667,16.878,1.01,md,13,62,0.03423,0.14,nc,nc72243866,2017-02-04T02:08:00.327Z,"1km WSW of Diablo, California",earthquake,0.49,1.01,0.291,11,reviewed,nc,nc
2014-02-25T10:02:01.220Z,37.8511667,-121.9976667,8.304,0.96,md,21,78,0.009009,0.05,nc,nc72174576,2017-02-03T07:13:08.975Z,"3km N of Danville, California",earthquake,0.23,0.4,0.227,17,reviewed,nc,nc
2014-02-01T00:17:11.170Z,37.8365,-121.9516667,10.21,1.39,md,24,77,0.03964,0.06,nc,nc72153376,2017-02-03T00:55:49.273Z,"0km ENE of Diablo, California",earthquake,0.2,0.46,0.132,21,reviewed,nc,nc
2014-01-19T11:00:14.810Z,37.8513333,-121.9935,7.628,1.35,md,29,49,0.007207,0.07,nc,nc72143155,2017-02-02T23:05:35.780Z,"3km N of Danville, California",earthquake,0.19,0.29,0.2,26,reviewed,nc,nc
2014-01-16T08:29:38.750Z,37.8291667,-121.9525,5.6,0.6,md,9,85,0.04324,0.09,nc,nc72141145,2017-02-02T22:35:33.886Z,"0km SE of Diablo, California",earthquake,0.28,0.89,0.147,6,reviewed,nc,nc
2014-01-16T08:19:50.940Z,37.8241667,-121.9448333,6.11,0.9,md,15,89,0.05135,0.07,nc,nc72141135,2017-02-02T22:35:28.969Z,"1km SE of Diablo, California",earthquake,0.22,0.58,0.158,11,reviewed,nc,nc
2014-01-09T16:27:51.790Z,37.8345,-122.0003333,8.218,0.84,md,14,74,0.02523,0.04,nc,nc72139416,2017-02-02T20:52:36.983Z,"1km N of Danville, California",earthquake,0.24,0.5,0.12,12,reviewed,nc,nc
2013-10-27T23:44:21.610Z,37.848,-121.9441667,6.721,1.42,md,28,67,0.03964,0.1,nc,nc72096626,2017-02-01T20:19:26.750Z,"1km NE of Diablo, California",earthquake,0.22,0.42,0.387,18,reviewed,nc,nc
2013-09-07T17:29:14.740Z,37.84,-122.0005,9.456,1.12,md,20,84,0.01982,0.06,nc,nc72065771,2017-02-01T12:09:06.272Z,"2km N of Danville, California",earthquake,0.23,0.5,0.183,14,reviewed,nc,nc
2013-06-05T13:50:09.480Z,37.8426667,-121.9728333,9.117,0.92,md,15,80,0.02252,0.05,nc,nc72002580,2017-01-31T22:10:33.421Z,"1km WNW of Diablo, California",earthquake,0.29,0.49,0.103,10,reviewed,nc,nc
2013-05-21T18:17:02.790Z,37.8226662,-121.9960022,9.57,1.6,md,23,52,0.03604,0.08,nc,nc71995476,2017-01-31T17:16:43.219Z,"0km ENE of Danville, California",earthquake,0.3,0.5,0.17,20,automatic,nc,nc
2013-04-01T08:39:19.510Z,37.8403333,-121.9668333,8.01,1.67,md,62,59,0.02793,0.12,nc,nc71964220,2017-01-31T10:03:11.930Z,"0km NW of Diablo, California",earthquake,0.15,0.25,0.104,39,reviewed,nc,nc
2013-02-12T04:59:39.620Z,37.8568333,-121.9666667,6.088,1.21,md,11,95,0.02072,0.08,nc,nc71935790,2017-01-31T02:22:29.527Z,"2km NNW of Diablo, California",earthquake,0.31,0.56,0.087,8,reviewed,nc,nc
2013-02-03T04:16:26.610Z,37.8326667,-121.9611667,7.27,0.77,md,8,82,0.03604,0.04,nc,nc71934211,2017-01-31T00:31:30.815Z,"San Francisco Bay area, California",earthquake,0.35,0.75,0.097,6,reviewed,nc,nc
2013-01-26T21:49:18.060Z,37.828,-121.9513333,4.12,0.82,md,6,128,0.04505,0.03,nc,nc71929321,2017-01-30T22:46:16.481Z,"San Francisco Bay area, California",earthquake,0.94,1.78,0.032,5,reviewed,nc,nc
2012-12-21T07:59:38.190Z,37.8388333,-121.9846667,7.793,1.25,md,19,62,0.02072,0.07,nc,nc71908306,2017-01-29T04:19:34.304Z,"San Francisco Bay area, California",earthquake,0.29,0.47,0.1,13,reviewed,nc,nc
2012-12-06T18:41:17.280Z,37.828,-121.9535,4.42,0.47,md,7,90,0.04414,0.01,nc,nc71899566,2017-01-29T02:11:30.148Z,"San Francisco Bay area, California",earthquake,0.47,1.47,0.189,7,reviewed,nc,nc
2012-12-04T02:46:28.240Z,37.8248333,-121.9426667,7.158,0.86,md,13,72,0.04234,0.06,nc,nc71898071,2017-01-29T01:47:13.310Z,"San Francisco Bay area, California",earthquake,0.29,0.56,0.27,10,reviewed,nc,nc
2012-12-04T02:43:29.660Z,37.8256667,-121.9445,6.5,0.98,md,12,88,0.05045,0.06,nc,nc71898061,2017-01-29T01:47:08.455Z,"San Francisco Bay area, California",earthquake,0.38,0.56,0.151,10,reviewed,nc,nc
2012-07-08T14:57:12.110Z,37.8461667,-121.9466667,15.98,1.92,md,61,87,0.03874,0.11,nc,nc71812976,2017-01-28T04:29:38.520Z,"San Francisco Bay area, California",earthquake,0.29,0.2,0.175,39,reviewed,nc,nc
2012-07-08T14:56:05.660Z,37.8403333,-121.947,16.22,2.19,md,69,87,0.04054,0.11,nc,nc71812971,2017-01-28T04:29:29.180Z,"San Francisco Bay area, California",earthquake,0.21,0.26,0.171,49,reviewed,nc,nc
2012-05-12T14:34:50.030Z,37.8541667,-121.9643333,8.01,1.78,md,44,59,0.02252,0.12,nc,nc71784386,2017-01-27T19:17:26.360Z,"San Francisco Bay area, California",earthquake,0.17,0.29,0.134,35,reviewed,nc,nc
2012-02-17T11:55:40.170Z,37.8596667,-121.9995,8.591,1.15,md,21,93,0.005405,0.07,nc,nc71737161,2017-01-27T04:01:00.267Z,"San Francisco Bay area, California",earthquake,0.24,0.42,0.12,15,reviewed,nc,nc
2012-02-11T17:02:41.920Z,37.8408333,-121.947,7.815,1.64,md,33,66,0.04054,0.08,nc,nc71728195,2017-01-27T02:39:29.530Z,"San Francisco Bay area, California",earthquake,0.17,0.32,0.127,28,reviewed,nc,nc
2011-12-20T00:19:44.300Z,37.8335,-121.9926667,8.298,1.19,md,16,134,0.02252,0.05,nc,nc71696200,2017-01-25T22:52:45.197Z,"San Francisco Bay area, California",earthquake,0.34,0.43,0.166,12,reviewed,nc,nc
2011-09-20T16:59:35.760Z,37.8426667,-121.9911667,8.528,1.31,md,20,107,0.01622,0.07,nc,nc71650336,2017-01-25T06:44:35.579Z,"San Francisco Bay area, California",earthquake,0.27,0.43,0.084,15,reviewed,nc,nc
2011-09-16T13:54:10.160Z,37.8263333,-121.9413333,9.851,1.51,md,30,88,0.04414,0.09,nc,nc71647761,2017-01-25T06:08:55.520Z,"San Francisco Bay area, California",earthquake,0.22,0.42,0.102,24,reviewed,nc,nc
2011-09-01T19:07:03.900Z,37.8371667,-121.9845,7.11,1.5,md,30,61,0.02252,0.07,nc,nc71631865,2017-01-25T03:54:15.060Z,"San Francisco Bay area, California",earthquake,0.2,0.27,0.187,17,reviewed,nc,nc
2011-07-16T05:03:30.200Z,37.847,-122.0016667,8.088,0.94,md,14,83,0.01351,0.05,nc,nc71601760,2017-01-24T20:31:33.064Z,"San Francisco Bay area, California",earthquake,0.32,0.42,0.254,10,reviewed,nc,nc
2011-07-06T08:49:46.770Z,37.8336667,-121.9665,7.695,0.8,md,11,101,0.03243,0.06,nc,nc71596460,2017-01-24T19:10:16.599Z,"San Francisco Bay area, California",earthquake,0.37,0.71,0.19,9,reviewed,nc,nc
2011-06-25T07:20:17.470Z,37.862,-122.002,7.239,1.44,md,36,57,0.008108,0.08,nc,nc71590010,2017-01-24T17:19:27.190Z,"San Francisco Bay area, California",earthquake,0.18,0.23,0.188,23,reviewed,nc,nc
2011-04-04T10:49:33.170Z,37.8323333,-121.9826667,5.42,0.68,md,11,61,0.02793,0.06,nc,nc71547420,2017-01-24T07:03:59.017Z,"San Francisco Bay area, California",earthquake,0.32,0.57,0.225,11,reviewed,nc,nc
2011-03-13T14:12:43.400Z,37.8535,-121.974,13.635,1.03,md,14,171,0.01532,0.07,nc,nc71542561,2017-01-24T04:10:14.234Z,"San Francisco Bay area, California",earthquake,0.56,0.59,0.192,15,reviewed,nc,nc
2011-03-13T12:45:52.110Z,37.832,-121.9461667,11.82,0.58,md,7,88,0.04595,0.02,nc,nc71542531,2017-01-24T04:09:34.610Z,"San Francisco Bay area, California",earthquake,0.4,2.32,0.056,7,reviewed,nc,nc
2011-02-10T17:32:14.060Z,37.815,-121.9946667,9.376,2.53,md,147,53,0.02432,0.17,nc,nc71527441,2017-01-23T23:54:27.620Z,"San Francisco Bay area, California",earthquake,0.11,0.16,0.173,104,reviewed,nc,nc
2010-12-09T03:55:06.010Z,37.8476667,-122.001,5.993,0.88,md,12,63,0.01261,0.04,nc,nc71494430,2017-01-23T09:44:11.123Z,"San Francisco Bay area, California",earthquake,0.36,0.45,0.288,11,reviewed,nc,nc
2010-12-01T20:33:37.170Z,37.8508333,-121.9973333,8.791,1.04,md,19,62,0.009009,0.06,nc,nc71491060,2017-01-23T08:49:04.764Z,"San Francisco Bay area, California",earthquake,0.26,0.44,0.171,14,reviewed,nc,nc
2010-11-28T06:37:12.390Z,37.8333333,-121.9648333,6.63,1.58,md,38,70,0.03333,0.1,nc,nc71489415,2017-01-23T08:22:51.410Z,"San Francisco Bay area, California",earthquake,0.14,0.28,0.077,22,reviewed,nc,nc
2010-11-26T13:46:13.250Z,37.8533333,-121.9705,13.795,0.67,md,10,94,0.01802,0.08,nc,nc71488615,2017-01-23T08:10:11.032Z,"San Francisco Bay area, California",earthquake,0.41,0.98,0.035,9,reviewed,nc,nc
2010-11-26T12:48:25.360Z,37.8381667,-121.9905,7.59,1.51,md,32,53,0.02072,0.09,nc,nc71488590,2017-01-23T08:09:41.760Z,"San Francisco Bay area, California",earthquake,0.19,0.3,0.147,25,reviewed,nc,nc
2010-11-25T23:11:36.940Z,37.8298333,-121.966,5.9,0.77,md,12,66,0.03604,0.06,nc,nc71488305,2017-01-23T08:04:43.835Z,"San Francisco Bay area, California",earthquake,0.25,0.51,0.17,11,reviewed,nc,nc
2010-11-23T09:38:33.580Z,37.8581667,-121.9726667,15.768,1.43,md,25,96,0.01622,0.07,nc,nc71487190,2017-01-23T07:48:51.182Z,"San Francisco Bay area, California",earthquake,0.39,0.6,0.076,6,reviewed,nc,nc
2010-11-23T02:26:32.020Z,37.8151667,-121.9276667,6.144,1.24,md,12,73,0.06757,0.03,nc,nc71487055,2017-01-23T07:46:36.978Z,"San Francisco Bay area, California",earthquake,0.29,0.79,0.203,13,reviewed,nc,nc
2010-11-17T09:26:55.590Z,37.8271667,-121.9621667,5.104,0.74,md,9,82,0.03964,0.04,nc,nc71484240,2017-01-23T07:02:49.771Z,"San Francisco Bay area, California",earthquake,0.25,0.66,0.133,9,reviewed,nc,nc
2010-11-17T06:30:46.820Z,37.8328333,-121.9626667,5.52,1.33,md,22,61,0.03514,0.08,nc,nc71484180,2017-01-23T07:01:54.665Z,"San Francisco Bay area, California",earthquake,0.26,0.37,0.189,13,reviewed,nc,nc
2010-11-17T03:03:03.060Z,37.8308333,-121.9636667,6.715,1.68,md,39,60,0.03604,0.08,nc,nc71484135,2017-01-23T07:01:21.330Z,"San Francisco Bay area, California",earthquake,0.15,0.25,0.118,34,reviewed,nc,nc
2010-11-17T00:54:09.020Z,37.832,-121.9625,6.186,1.5,md,23,67,0.03604,0.06,nc,nc71484110,2017-01-23T07:00:52.364Z,"San Francisco Bay area, California",earthquake,0.2,0.34,0.167,20,reviewed,nc,nc
2010-11-17T00:24:58.600Z,37.832,-121.964,5.733,1,md,15,67,0.03514,0.05,nc,nc71484105,2017-01-23T07:00:47.327Z,"San Francisco Bay area, California",earthquake,0.23,0.43,0.156,10,reviewed,nc,nc
2010-11-16T15:08:07.580Z,37.8335,-121.9678333,5.35,1.12,md,10,80,0.03243,0.04,nc,nc71483890,2017-01-23T06:57:14.947Z,"San Francisco Bay area, California",earthquake,0.37,0.42,0.041,9,reviewed,nc,nc
2010-11-09T08:50:50.450Z,37.8291667,-121.9668333,6.64,1.29,md,26,60,0.03604,0.07,nc,nc71486306,2017-01-23T06:09:59.390Z,"San Francisco Bay area, California",earthquake,0.2,0.33,0.205,18,reviewed,nc,nc
2010-11-07T14:14:58.160Z,37.8276667,-121.9665,7.52,1.92,md,81,60,0.03604,0.12,nc,nc71485476,2017-01-23T05:59:00.550Z,"San Francisco Bay area, California",earthquake,0.13,0.16,0.181,42,reviewed,nc,nc
2010-11-07T13:53:20.290Z,37.8336667,-121.9606667,7,1.54,md,35,61,0.03604,0.09,nc,nc71485461,2017-01-23T05:58:43.310Z,"San Francisco Bay area, California",earthquake,0.18,0.29,0.112,28,reviewed,nc,nc
2010-11-07T13:11:49.930Z,37.8325,-121.9638333,7.22,1.64,md,43,61,0.03514,0.1,nc,nc71485441,2017-01-23T05:58:15.830Z,"San Francisco Bay area, California",earthquake,0.18,0.3,0.186,34,reviewed,nc,nc
2010-11-01T03:38:21.830Z,37.8313333,-121.9563333,5.78,0.58,md,9,71,0.03964,0.04,nc,nc71481981,2017-01-23T05:11:40.108Z,"San Francisco Bay area, California",earthquake,0.27,0.73,0.155,8,reviewed,nc,nc
2010-10-24T09:33:15.720Z,37.8326667,-121.9601667,6.76,1.34,md,31,69,0.03694,0.08,nc,nc71478211,2017-01-23T04:23:01.160Z,"San Francisco Bay area, California",earthquake,0.2,0.33,0.287,20,reviewed,nc,nc
2010-10-24T09:19:43.730Z,37.8325,-121.96,6.733,1.34,md,21,62,0.03694,0.09,nc,nc71478201,2017-01-23T04:22:54.359Z,"San Francisco Bay area, California",earthquake,0.2,0.46,0.153,17,reviewed,nc,nc
2010-10-24T00:36:57.540Z,37.8326667,-121.9603333,6.45,0.97,md,8,82,0.03694,0.04,nc,nc71478061,2017-01-23T04:20:46.530Z,"San Francisco Bay area, California",earthquake,0.32,0.58,0.135,6,reviewed,nc,nc
2010-10-23T19:13:15.800Z,37.8316667,-121.9603333,5.91,1.06,md,8,82,0.03694,0.06,nc,nc71477936,2017-01-23T04:18:24.891Z,"San Francisco Bay area, California",earthquake,0.39,0.64,0.225,7,reviewed,nc,nc
2010-10-23T17:52:06.640Z,37.8305,-121.9603333,5.89,0.8,md,9,69,0.03784,0.04,nc,nc71477921,2017-01-23T04:18:03.297Z,"San Francisco Bay area, California",earthquake,0.32,0.51,0.238,9,reviewed,nc,nc
2010-10-23T03:40:38.300Z,37.828,-121.9393333,5.004,0.52,md,9,69,0.05225,0.02,nc,nc71477681,2017-01-23T04:14:01.616Z,"San Francisco Bay area, California",earthquake,0.24,1.19,0.207,9,reviewed,nc,nc
2010-10-02T07:03:07.410Z,37.8296667,-121.9645,5.379,0.6,md,8,66,0.03694,0.01,nc,nc71463075,2017-01-23T01:57:13.195Z,"San Francisco Bay area, California",earthquake,0.81,1.04,0.231,8,reviewed,nc,nc
2010-09-02T21:42:49.500Z,37.8235,-121.9601667,6.19,0.82,md,8,86,0.04414,0.03,nc,nc71449985,2017-01-22T22:41:24.254Z,"San Francisco Bay area, California",earthquake,0.47,1.06,0.239,8,reviewed,nc,nc
2010-08-30T18:01:54.290Z,37.8315,-121.9918333,14.26,1.17,md,17,58,0.02703,0.08,nc,nc71448605,2017-01-22T22:21:59.023Z,"San Francisco Bay area, California",earthquake,0.38,0.67,0.22,14,reviewed,nc,nc
2010-08-30T17:57:52.580Z,37.832,-122.0023333,13.214,0.97,md,12,75,0.02793,0.04,nc,nc71448600,2017-01-22T22:21:54.226Z,"San Francisco Bay area, California",earthquake,0.32,0.56,0.175,11,reviewed,nc,nc
2010-08-17T14:22:15.170Z,37.8258333,-121.9606667,5.12,0.99,md,12,85,0.04144,0.06,nc,nc71442570,2017-01-22T20:55:15.380Z,"San Francisco Bay area, California",earthquake,0.3,0.55,0.231,11,reviewed,nc,nc
2010-08-16T04:24:31.030Z,37.8335,-121.9385,14.794,1.33,md,16,77,0.04955,0.1,nc,nc71441845,2017-01-22T20:44:29.608Z,"San Francisco Bay area, California",earthquake,0.37,0.96,0.146,14,reviewed,nc,nc
2010-08-10T18:04:20.870Z,37.8466667,-121.9555,15.821,1.66,md,29,85,0.03153,0.11,nc,nc71444576,2017-01-22T20:07:04.237Z,"San Francisco Bay area, California",earthquake,0.28,0.47,0.111,24,reviewed,nc,nc
2010-08-10T09:31:02.080Z,37.8468333,-121.9558333,16.298,1.09,md,14,85,0.03153,0.1,nc,nc71444391,2017-01-22T20:04:41.919Z,"San Francisco Bay area, California",earthquake,0.49,1.32,0.152,11,reviewed,nc,nc
2010-08-10T09:30:47.260Z,37.8488333,-121.954,15.588,0.95,md,15,85,0.03243,0.09,nc,nc71042699,2017-01-22T20:04:37.465Z,"San Francisco Bay area, California",earthquake,0.4,1.15,0.138,12,reviewed,nc,nc
2010-08-10T03:32:06.810Z,37.8496667,-121.9588333,15.194,0.79,md,14,88,0.02793,0.05,nc,nc71444276,2017-01-22T20:02:45.986Z,"San Francisco Bay area, California",earthquake,0.32,0.8,0.091,10,reviewed,nc,nc
2010-08-03T22:30:29.280Z,37.8671667,-121.9893333,7.203,1.1,md,13,86,0.009009,0.05,nc,nc71441156,2017-01-22T19:17:14.528Z,"San Francisco Bay area, California",earthquake,0.26,0.42,0.191,11,reviewed,nc,nc
2010-06-17T12:33:37.740Z,37.8401667,-121.981,7.135,1,md,13,64,0.02072,0.06,nc,nc71416416,2017-01-22T13:32:37.422Z,"San Francisco Bay area, California",earthquake,0.3,0.49,0.167,11,reviewed,nc,nc
2010-06-16T04:47:10.830Z,37.8406667,-121.9786667,7.379,0.92,md,10,75,0.02162,0.06,nc,nc71415796,2017-01-22T13:23:29.906Z,"San Francisco Bay area, California",earthquake,0.28,0.59,0.174,9,reviewed,nc,nc
2010-06-12T03:52:43.090Z,37.8231667,-121.9445,5.97,0.9,md,13,71,0.05225,0.04,nc,nc71413836,2017-01-22T12:54:41.326Z,"San Francisco Bay area, California",earthquake,0.24,0.8,0.098,12,reviewed,nc,nc
2010-06-11T21:55:32.480Z,37.8136667,-122.0013333,13.139,0.96,md,9,80,0.04595,0.04,nc,nc71413761,2017-01-22T12:53:27.892Z,"San Francisco Bay area, California",earthquake,0.38,0.63,0.073,8,reviewed,nc,nc
2010-05-30T23:39:21.790Z,37.8508333,-121.967,8.665,1.32,md,18,142,0.02162,0.06,nc,nc71407076,2017-01-22T11:27:47.340Z,"San Francisco Bay area, California",earthquake,0.24,0.43,0.147,13,reviewed,nc,nc
2010-05-16T01:44:37.660Z,37.826,-121.9423333,6.874,0.9,md,13,84,0.05135,0.06,nc,nc71398811,2017-01-22T09:34:46.661Z,"San Francisco Bay area, California",earthquake,0.27,0.55,0.117,12,reviewed,nc,nc
2010-05-15T15:06:39.490Z,37.8261667,-121.9346667,5.854,0.81,md,9,90,0.05676,0.04,nc,nc71398546,2017-01-22T09:30:39.715Z,"San Francisco Bay area, California",earthquake,0.3,0.71,0.191,7,reviewed,nc,nc
2010-03-27T22:45:51.310Z,37.8636667,-121.9683333,10.48,1.65,md,43,69,0.01982,0.09,nc,nc71369380,2017-01-22T03:43:15.640Z,"San Francisco Bay area, California",earthquake,0.2,0.26,0.146,31,reviewed,nc,nc
2010-03-07T01:45:19.910Z,37.8141667,-121.9923333,5.114,0.72,md,7,100,0.04505,0.02,nc,nc71035994,2017-01-22T00:58:29.859Z,"San Francisco Bay area, California",earthquake,0.31,0.83,0.111,6,reviewed,nc,nc
2010-03-07T01:44:58.800Z,37.8151667,-121.992,5.074,0.67,md,7,99,0.04414,0.04,nc,nc71359690,2017-01-22T00:58:25.613Z,"San Francisco Bay area, California",earthquake,0.35,0.93,0.181,6,reviewed,nc,nc
2010-03-07T01:01:31.570Z,37.8158333,-121.989,5.503,1.33,md,15,54,0.02342,0.04,nc,nc71359665,2017-01-22T00:58:02.790Z,"San Francisco Bay area, California",earthquake,0.17,0.34,0.124,13,reviewed,nc,nc
2010-02-26T12:33:51.570Z,37.8236667,-121.9413333,5.254,0.98,md,10,72,0.05405,0.04,nc,nc71355080,2017-01-21T23:42:20.133Z,"San Francisco Bay area, California",earthquake,0.23,0.84,0.256,8,reviewed,nc,nc
2010-02-15T13:22:05.200Z,37.8313333,-121.9848333,4.808,0.69,md,8,82,0.02793,0.06,nc,nc71354286,2017-01-21T22:21:18.941Z,"San Francisco Bay area, California",earthquake,0.31,0.71,0.194,8,reviewed,nc,nc
2010-02-11T13:18:23.430Z,37.8308333,-121.9843333,5.228,0.93,md,10,83,0.02883,0.05,nc,nc71352081,2017-01-21T21:46:55.864Z,"San Francisco Bay area, California",earthquake,0.25,0.55,0.309,10,reviewed,nc,nc
2010-02-11T00:07:14.510Z,37.8295,-121.9815,5.609,1.15,md,11,94,0.03063,0.07,nc,nc71351876,2017-01-21T21:42:31.128Z,"San Francisco Bay area, California",earthquake,0.29,0.48,0.166,10,reviewed,nc,nc
2010-02-06T00:47:14.940Z,37.8655,-121.9338333,11.958,0.71,md,7,122,0.04685,0.04,nc,nc71349481,2017-01-21T21:01:26.047Z,"San Francisco Bay area, California",earthquake,0.79,2.07,0.193,7,reviewed,nc,nc
2010-02-02T08:31:59.780Z,37.8375,-121.9286667,5.51,1.15,md,14,114,0.05495,0.1,nc,nc71347731,2017-01-21T20:35:23.185Z,"San Francisco Bay area, California",earthquake,0.3,0.81,0.168,9,reviewed,nc,nc
2010-01-21T04:38:26.390Z,37.8226667,-121.9601667,6.649,0.91,md,8,103,0.04414,0.04,nc,nc71342766,2017-01-21T19:14:12.054Z,"San Francisco Bay area, California",earthquake,0.36,0.88,0.2,8,reviewed,nc,nc
2010-01-14T12:55:01.020Z,37.8098333,-121.957,5.682,0.96,md,11,93,0.05676,0.05,nc,nc71340246,2017-01-21T18:36:41.105Z,"San Francisco Bay area, California",earthquake,0.25,0.59,0.163,10,reviewed,nc,nc
2009-12-10T15:06:12.490Z,37.8333333,-121.9635,8.798,0.9,md,4,229,0.03423,0.03,nc,nc71320610,2017-01-21T07:40:42.366Z,"San Francisco Bay area, California",earthquake,1.03,0.84,0.128,4,reviewed,nc,nc
2009-12-04T22:45:49.670Z,37.8423333,-121.9958333,12.912,0.96,md,11,57,0.01712,0.07,nc,nc71318010,2017-01-21T07:01:08.313Z,"San Francisco Bay area, California",earthquake,0.37,0.88,0.306,11,reviewed,nc,nc
2009-11-27T14:01:04.150Z,37.8271667,-121.9655,6.997,2.32,md,89,60,0.03514,0.12,nc,nc71319941,2017-01-21T06:12:41.170Z,"San Francisco Bay area, California",earthquake,0.12,0.18,0.118,78,reviewed,nc,nc
2009-11-27T12:35:53.740Z,37.8256667,-121.9636667,5.957,1.46,md,24,65,0.03423,0.07,nc,nc71319916,2017-01-21T06:12:15.740Z,"San Francisco Bay area, California",earthquake,0.19,0.33,0.183,20,reviewed,nc,nc
2009-11-17T04:23:33.940Z,37.809,-121.9573333,5.744,0.68,md,10,94,0.05766,0.06,nc,nc71315546,2017-01-21T05:07:31.721Z,"San Francisco Bay area, California",earthquake,0.34,0.77,0.275,11,reviewed,nc,nc
2009-11-11T10:05:29.590Z,37.8206667,-121.9348333,6.184,0.86,md,15,68,0.05946,0.05,nc,nc71313261,2017-01-21T04:28:15.812Z,"San Francisco Bay area, California",earthquake,0.19,0.57,0.157,14,reviewed,nc,nc
2009-11-10T00:16:23.040Z,37.8676667,-121.9951667,9.452,2.04,md,81,42,0.009009,0.09,nc,nc71312626,2017-01-21T04:18:14.100Z,"San Francisco Bay area, California",earthquake,0.11,0.16,0.179,78,reviewed,nc,nc
2009-11-07T19:56:08.780Z,37.8206667,-121.9316667,6.004,0.73,md,6,93,0.06126,0.04,nc,nc71306600,2017-01-21T04:04:10.295Z,"San Francisco Bay area, California",earthquake,0.52,2.25,0.132,6,reviewed,nc,nc
2009-11-07T19:54:06.770Z,37.8206667,-121.9346667,6.11,1.35,md,17,68,0.05946,0.05,nc,nc71306595,2017-01-21T04:04:05.869Z,"San Francisco Bay area, California",earthquake,0.18,0.54,0.15,16,reviewed,nc,nc
2009-10-31T13:13:55.030Z,37.8585,-122.0021667,8.325,0.82,md,10,100,0.007207,0.03,nc,nc71302670,2017-01-21T03:08:12.660Z,"San Francisco Bay area, California",earthquake,0.39,0.59,0.277,10,reviewed,nc,nc
